associated_id,term,type
107984027,LINC02277,ENTREZID
107984028,LOC107984028,ENTREZID
107984029,LOC107984029,ENTREZID
107984030,LOC107984030,ENTREZID
107984031,LOC107984031,ENTREZID
107984032,LOC107984032,ENTREZID
107984033,LOC107984033,ENTREZID
107984034,LOC107984034,ENTREZID
107984035,LOC107984035,ENTREZID
107984036,LOC107984036,ENTREZID
107984037,LOC107984037,ENTREZID
107984038,LOC107984038,ENTREZID
107984039,LOC107984039,ENTREZID
107984040,LOC107984040,ENTREZID
107984041,LOC107984041,ENTREZID
107984042,LOC107984042,ENTREZID
107984043,LOC107984043,ENTREZID
107984044,LOC107984044,ENTREZID
107984045,LOC107984045,ENTREZID
107984046,LOC107984046,ENTREZID
107984047,LOC107984047,ENTREZID
107984048,LOC107984048,ENTREZID
107984049,LOC107984049,ENTREZID
107984050,LOC107984050,ENTREZID
107984051,LOC107984051,ENTREZID
107984052,LOC107984052,ENTREZID
107984053,LOC107984053,ENTREZID
107984054,LOC107984054,ENTREZID
107984055,LOC107984055,ENTREZID
107984056,LOC107984056,ENTREZID
107984057,LOC107984057,ENTREZID
107984058,LOC107984058,ENTREZID
107984059,LOC107984059,ENTREZID
107984060,LOC107984060,ENTREZID
107984061,LOC107984061,ENTREZID
107984062,LOC107984062,ENTREZID
107984063,LOC107984063,ENTREZID
107984064,LOC107984064,ENTREZID
107984065,LOC107984065,ENTREZID
107984066,LOC107984066,ENTREZID
107984067,LOC107984067,ENTREZID
107984068,LOC107984068,ENTREZID
107984069,LOC107984069,ENTREZID
107984070,LOC107984070,ENTREZID
107984071,LOC107984071,ENTREZID
107984072,LOC107984072,ENTREZID
107984073,LOC107984073,ENTREZID
107984074,LOC107984074,ENTREZID
107984075,LOC107984075,ENTREZID
107984076,LOC107984076,ENTREZID
107984077,LOC107984077,ENTREZID
107984078,LOC107984078,ENTREZID
107984079,LOC107984079,ENTREZID
107984080,LOC107984080,ENTREZID
107984081,LOC107984081,ENTREZID
107984082,LOC107984082,ENTREZID
107984083,LOC107984083,ENTREZID
107984084,LOC107984084,ENTREZID
107984085,LOC107984085,ENTREZID
107984086,LOC107984086,ENTREZID
107984087,LOC107984087,ENTREZID
107984088,LOC107984088,ENTREZID
107984089,LOC107984089,ENTREZID
107984090,LOC107984090,ENTREZID
107984091,LOC107984091,ENTREZID
107984092,LOC107984092,ENTREZID
107984093,LOC107984093,ENTREZID
107984094,LOC107984094,ENTREZID
107984095,LOC107984095,ENTREZID
107984096,LOC107984096,ENTREZID
107984097,LOC107984097,ENTREZID
107984098,LOC107984098,ENTREZID
107984099,LOC107984099,ENTREZID
107984100,LOC107984100,ENTREZID
107984101,LOC107984101,ENTREZID
107984102,LOC107984102,ENTREZID
107984103,LOC107984103,ENTREZID
107984104,LOC107984104,ENTREZID
107984105,LOC107984105,ENTREZID
107984106,LOC107984106,ENTREZID
107984107,LOC107984107,ENTREZID
107984108,LOC107984108,ENTREZID
107984109,LOC107984109,ENTREZID
107984110,LOC107984110,ENTREZID
107984111,LOC107984111,ENTREZID
107984112,LOC107984112,ENTREZID
107984113,LOC107984113,ENTREZID
107984114,MIR583HG,ENTREZID
107984115,LOC107984115,ENTREZID
107984116,LOC107984116,ENTREZID
107984117,LINC02058,ENTREZID
107984118,LOC107984118,ENTREZID
107984119,LOC107984119,ENTREZID
107984120,LOC107984120,ENTREZID
107984121,LOC107984121,ENTREZID
107984122,LOC107984122,ENTREZID
107984123,LOC107984123,ENTREZID
107984124,LOC107984124,ENTREZID
107984125,LOC107984125,ENTREZID
107984126,LOC107984126,ENTREZID
107984127,LOC107984127,ENTREZID
107984128,LOC107984128,ENTREZID
107984129,LOC107984129,ENTREZID
107984130,LOC107984130,ENTREZID
107984131,LOC107984131,ENTREZID
107984132,LOC107984132,ENTREZID
107984133,LOC107984133,ENTREZID
107984134,LOC107984134,ENTREZID
107984135,LOC107984135,ENTREZID
107984136,LOC107984136,ENTREZID
107984137,LOC107984137,ENTREZID
107984138,LOC107984138,ENTREZID
107984139,LOC107984139,ENTREZID
107984140,LOC107984140,ENTREZID
107984141,LOC107984141,ENTREZID
107984142,LOC107984142,ENTREZID
107984143,LOC107984143,ENTREZID
107984144,LOC107984144,ENTREZID
107984145,LOC107984145,ENTREZID
107984146,LOC107984146,ENTREZID
107984147,LOC107984147,ENTREZID
107984148,LOC107984148,ENTREZID
107984149,LOC107984149,ENTREZID
107984150,LOC107984150,ENTREZID
107984151,LOC107984151,ENTREZID
107984152,LOC107984152,ENTREZID
107984153,LOC107984153,ENTREZID
107984154,LOC107984154,ENTREZID
107984155,LOC107984155,ENTREZID
107984156,LOC107984156,ENTREZID
107984157,LOC107984157,ENTREZID
107984158,LOC107984158,ENTREZID
107984159,LOC107984159,ENTREZID
107984160,LOC107984160,ENTREZID
107984161,ARL4AP3,ENTREZID
107984162,LOC107984162,ENTREZID
107984163,LOC107984163,ENTREZID
107984164,LOC107984164,ENTREZID
107984165,LOC107984165,ENTREZID
107984166,LOC107984166,ENTREZID
107984167,LOC107984167,ENTREZID
107984168,LOC107984168,ENTREZID
107984169,LOC107984169,ENTREZID
107984170,LOC107984170,ENTREZID
107984171,LOC107984171,ENTREZID
107984172,LOC107984172,ENTREZID
107984173,LOC107984173,ENTREZID
107984174,LOC107984174,ENTREZID
107984175,LOC107984175,ENTREZID
107984176,LOC107984176,ENTREZID
107984177,LOC107984177,ENTREZID
107984178,LOC107984178,ENTREZID
107984179,LOC107984179,ENTREZID
107984180,LOC107984180,ENTREZID
107984181,LOC107984181,ENTREZID
107984182,LOC107984182,ENTREZID
107984183,LOC107984183,ENTREZID
107984184,LOC107984184,ENTREZID
107984185,LOC107984185,ENTREZID
107984186,LOC107984186,ENTREZID
107984187,LOC107984187,ENTREZID
107984188,LOC107984188,ENTREZID
107984189,LOC107984189,ENTREZID
107984190,LOC107984190,ENTREZID
107984191,LOC107984191,ENTREZID
107984192,LOC107984192,ENTREZID
107984193,LOC107984193,ENTREZID
107984194,LOC107984194,ENTREZID
107984195,LOC107984195,ENTREZID
107984196,LOC107984196,ENTREZID
107984197,LOC107984197,ENTREZID
107984198,LOC107984198,ENTREZID
107984199,LOC107984199,ENTREZID
107984200,LOC107984200,ENTREZID
107984201,LOC107984201,ENTREZID
107984202,LOC107984202,ENTREZID
107984203,LOC107984203,ENTREZID
107984204,LOC107984204,ENTREZID
107984205,LOC107984205,ENTREZID
107984206,LOC107984206,ENTREZID
107984207,LOC107984207,ENTREZID
107984208,LOC107984208,ENTREZID
107984209,LOC107984209,ENTREZID
107984210,LOC107984210,ENTREZID
107984211,LOC107984211,ENTREZID
107984212,LOC107984212,ENTREZID
107984213,LOC107984213,ENTREZID
107984214,LOC107984214,ENTREZID
107984215,LOC107984215,ENTREZID
107984216,LOC107984216,ENTREZID
107984217,LOC107984217,ENTREZID
107984218,LOC107984218,ENTREZID
107984219,LOC107984219,ENTREZID
107984220,LOC107984220,ENTREZID
107984221,LOC107984221,ENTREZID
107984222,LOC107984222,ENTREZID
107984223,LOC107984223,ENTREZID
107984224,LOC107984224,ENTREZID
107984225,LOC107984225,ENTREZID
107984226,LOC107984226,ENTREZID
107984227,LOC107984227,ENTREZID
107984228,LOC107984228,ENTREZID
107984229,LOC107984229,ENTREZID
107984230,LOC107984230,ENTREZID
107984231,LOC107984231,ENTREZID
107984232,LOC107984232,ENTREZID
107984233,LOC107984233,ENTREZID
107984234,LOC107984234,ENTREZID
107984235,LOC107984235,ENTREZID
107984236,LOC107984236,ENTREZID
107984237,LOC107984237,ENTREZID
107984238,LOC107984238,ENTREZID
107984239,LOC107984239,ENTREZID
107984240,LOC107984240,ENTREZID
107984241,LOC107984241,ENTREZID
107984242,LOC107984242,ENTREZID
107984243,LOC107984243,ENTREZID
107984244,LOC107984244,ENTREZID
107984245,LOC107984245,ENTREZID
107984246,LOC107984246,ENTREZID
107984247,LOC107984247,ENTREZID
107984248,LOC107984248,ENTREZID
107984249,LOC107984249,ENTREZID
107984250,LOC107984250,ENTREZID
107984251,LOC107984251,ENTREZID
107984252,LOC107984252,ENTREZID
107984253,LOC107984253,ENTREZID
107984254,LOC107984254,ENTREZID
107984255,LOC107984255,ENTREZID
107984256,LOC107984256,ENTREZID
107984257,LOC107984257,ENTREZID
107984258,LOC107984258,ENTREZID
107984259,LOC107984259,ENTREZID
107984260,LOC107984260,ENTREZID
107984261,LOC107984261,ENTREZID
107984262,LOC107984262,ENTREZID
107984263,LOC107984263,ENTREZID
107984264,LOC107984264,ENTREZID
107984265,LOC107984265,ENTREZID
107984266,LOC107984266,ENTREZID
107984267,LOC107984267,ENTREZID
107984268,LOC107984268,ENTREZID
107984269,LOC107984269,ENTREZID
107984270,LOC107984270,ENTREZID
107984271,LOC107984271,ENTREZID
107984272,LOC107984272,ENTREZID
107984273,LOC107984273,ENTREZID
107984274,LOC107984274,ENTREZID
107984275,LOC107984275,ENTREZID
107984276,LOC107984276,ENTREZID
107984277,LOC107984277,ENTREZID
107984278,LOC107984278,ENTREZID
107984279,LOC107984279,ENTREZID
107984280,LOC107984280,ENTREZID
107984281,LOC107984281,ENTREZID
107984282,LOC107984282,ENTREZID
107984283,LOC107984283,ENTREZID
107984284,LOC107984284,ENTREZID
107984285,LOC107984285,ENTREZID
107984286,LOC107984286,ENTREZID
107984287,LOC107984287,ENTREZID
107984288,LOC107984288,ENTREZID
107984289,LOC107984289,ENTREZID
107984290,LOC107984290,ENTREZID
107984291,LOC107984291,ENTREZID
107984292,LOC107984292,ENTREZID
107984293,LOC107984293,ENTREZID
107984294,LOC107984294,ENTREZID
107984295,LOC107984295,ENTREZID
107984296,LOC107984296,ENTREZID
107984297,LOC107984297,ENTREZID
107984298,LOC107984298,ENTREZID
107984299,LOC107984299,ENTREZID
107984300,LOC107984300,ENTREZID
107984301,LOC107984301,ENTREZID
107984302,LOC107984302,ENTREZID
107984303,LOC107984303,ENTREZID
107984304,LOC107984304,ENTREZID
107984305,LOC107984305,ENTREZID
107984306,LOC107984306,ENTREZID
107984307,LOC107984307,ENTREZID
107984308,LOC107984308,ENTREZID
107984309,LOC107984309,ENTREZID
107984310,LOC107984310,ENTREZID
107984311,LOC107984311,ENTREZID
107984312,LOC107984312,ENTREZID
107984313,LOC107984313,ENTREZID
107984314,LOC107984314,ENTREZID
107984315,LOC107984315,ENTREZID
107984316,LOC107984316,ENTREZID
107984317,LOC107984317,ENTREZID
107984318,LOC107984318,ENTREZID
107984319,LOC107984319,ENTREZID
107984320,LOC107984320,ENTREZID
107984321,LOC107984321,ENTREZID
107984322,LOC107984322,ENTREZID
107984323,LOC107984323,ENTREZID
107984324,LOC107984324,ENTREZID
107984325,LOC107984325,ENTREZID
107984326,LOC107984326,ENTREZID
107984327,LOC107984327,ENTREZID
107984328,LOC107984328,ENTREZID
107984329,LOC107984329,ENTREZID
107984330,LOC107984330,ENTREZID
107984331,LOC107984331,ENTREZID
107984332,LOC107984332,ENTREZID
107984333,LOC107984333,ENTREZID
107984334,LOC107984334,ENTREZID
107984335,LOC107984335,ENTREZID
107984336,LOC107984336,ENTREZID
107984337,LOC107984337,ENTREZID
107984338,LOC107984338,ENTREZID
107984339,LOC107984339,ENTREZID
107984340,LOC107984340,ENTREZID
107984341,LOC107984341,ENTREZID
107984342,LOC107984342,ENTREZID
107984343,LOC107984343,ENTREZID
107984344,LOC107984344,ENTREZID
107984345,LOC107984345,ENTREZID
107984346,LOC107984346,ENTREZID
107984347,LOC107984347,ENTREZID
107984348,LOC107984348,ENTREZID
107984349,LOC107984349,ENTREZID
107984350,LOC107984350,ENTREZID
107984351,LOC107984351,ENTREZID
107984352,LOC107984352,ENTREZID
107984353,LOC107984353,ENTREZID
107984354,LOC107984354,ENTREZID
107984355,LOC107984355,ENTREZID
107984356,LOC107984356,ENTREZID
107984357,LOC107984357,ENTREZID
107984358,LOC107984358,ENTREZID
107984359,LOC107984359,ENTREZID
107984360,LOC107984360,ENTREZID
107984361,LOC107984361,ENTREZID
107984362,LOC107984362,ENTREZID
107984363,LOC107984363,ENTREZID
107984364,LOC107984364,ENTREZID
107984365,LOC107984365,ENTREZID
107984366,LOC107984366,ENTREZID
107984367,LOC107984367,ENTREZID
107984368,LOC107984368,ENTREZID
107984369,LOC107984369,ENTREZID
107984370,LOC107984370,ENTREZID
107984371,LOC107984371,ENTREZID
107984372,LOC107984372,ENTREZID
107984373,LOC107984373,ENTREZID
107984374,LOC107984374,ENTREZID
107984375,LOC107984375,ENTREZID
107984376,LOC107984376,ENTREZID
107984377,LOC107984377,ENTREZID
107984378,LOC107984378,ENTREZID
107984379,LOC107984379,ENTREZID
107984380,LOC107984380,ENTREZID
107984381,LOC107984381,ENTREZID
107984382,LOC107984382,ENTREZID
107984383,LOC107984383,ENTREZID
107984384,LOC107984384,ENTREZID
107984385,LOC107984385,ENTREZID
107984386,LOC107984386,ENTREZID
107984387,LOC107984387,ENTREZID
107984388,LOC107984388,ENTREZID
107984389,LOC107984389,ENTREZID
107984390,LOC107984390,ENTREZID
107984391,LOC107984391,ENTREZID
107984392,LOC107984392,ENTREZID
107984393,LOC107984393,ENTREZID
107984394,LOC107984394,ENTREZID
107984395,LOC107984395,ENTREZID
107984396,LOC107984396,ENTREZID
107984397,LOC107984397,ENTREZID
107984398,LOC107984398,ENTREZID
107984399,LOC107984399,ENTREZID
107984400,LOC107984400,ENTREZID
107984401,LOC107984401,ENTREZID
107984402,LOC107984402,ENTREZID
107984403,LOC107984403,ENTREZID
107984404,LOC107984404,ENTREZID
107984405,LOC107984405,ENTREZID
107984406,LOC107984406,ENTREZID
107984407,LOC107984407,ENTREZID
107984408,LOC107984408,ENTREZID
107984409,LOC107984409,ENTREZID
107984410,LOC107984410,ENTREZID
107984411,LOC107984411,ENTREZID
107984412,LOC107984412,ENTREZID
107984413,LOC107984413,ENTREZID
107984414,LOC107984414,ENTREZID
107984415,LOC107984415,ENTREZID
107984416,LOC107984416,ENTREZID
107984417,LOC107984417,ENTREZID
107984418,LOC107984418,ENTREZID
107984419,LOC107984419,ENTREZID
107984420,LOC107984420,ENTREZID
107984421,LOC107984421,ENTREZID
107984422,LOC107984422,ENTREZID
107984423,LOC107984423,ENTREZID
107984424,LOC107984424,ENTREZID
107984425,LOC107984425,ENTREZID
107984426,LOC107984426,ENTREZID
107984427,LOC107984427,ENTREZID
107984428,LOC107984428,ENTREZID
107984429,LOC107984429,ENTREZID
107984430,LOC107984430,ENTREZID
107984431,LOC107984431,ENTREZID
107984432,LOC107984432,ENTREZID
107984433,LOC107984433,ENTREZID
107984434,LOC107984434,ENTREZID
107984435,LOC107984435,ENTREZID
107984436,LOC107984436,ENTREZID
107984437,LOC107984437,ENTREZID
107984438,LOC107984438,ENTREZID
107984439,LOC107984439,ENTREZID
107984440,LOC107984440,ENTREZID
107984441,LOC107984441,ENTREZID
107984442,LOC107984442,ENTREZID
107984443,LOC107984443,ENTREZID
107984444,LOC107984444,ENTREZID
107984445,LOC107984445,ENTREZID
107984446,LOC107984446,ENTREZID
107984447,LOC107984447,ENTREZID
107984448,LOC107984448,ENTREZID
107984449,LOC107984449,ENTREZID
107984450,LOC107984450,ENTREZID
107984451,LOC107984451,ENTREZID
107984452,LOC107984452,ENTREZID
107984453,LOC107984453,ENTREZID
107984454,LOC107984454,ENTREZID
107984455,LOC107984455,ENTREZID
107984456,LOC107984456,ENTREZID
107984457,LOC107984457,ENTREZID
107984458,LOC107984458,ENTREZID
107984459,LOC107984459,ENTREZID
107984460,LOC107984460,ENTREZID
107984461,LOC107984461,ENTREZID
107984462,LOC107984462,ENTREZID
107984463,LOC107984463,ENTREZID
107984464,LOC107984464,ENTREZID
107984465,LOC107984465,ENTREZID
107984466,LOC107984466,ENTREZID
107984467,LOC107984467,ENTREZID
107984468,LOC107984468,ENTREZID
107984469,LOC107984469,ENTREZID
107984470,LOC107984470,ENTREZID
107984471,LOC107984471,ENTREZID
107984472,LOC107984472,ENTREZID
107984473,LOC107984473,ENTREZID
107984474,LOC107984474,ENTREZID
107984475,LOC107984475,ENTREZID
107984476,LOC107984476,ENTREZID
107984477,LOC107984477,ENTREZID
107984478,LOC107984478,ENTREZID
107984479,LOC107984479,ENTREZID
107984480,LOC107984480,ENTREZID
107984481,LOC107984481,ENTREZID
107984482,LOC107984482,ENTREZID
107984483,LOC107984483,ENTREZID
107984484,LOC107984484,ENTREZID
107984485,LOC107984485,ENTREZID
107984486,LOC107984486,ENTREZID
107984487,LOC107984487,ENTREZID
107984488,LOC107984488,ENTREZID
107984489,LOC107984489,ENTREZID
107984490,LOC107984490,ENTREZID
107984491,LOC107984491,ENTREZID
107984492,LOC107984492,ENTREZID
107984493,LOC107984493,ENTREZID
107984494,LOC107984494,ENTREZID
107984495,LOC107984495,ENTREZID
107984496,LOC107984496,ENTREZID
107984497,LOC107984497,ENTREZID
107984498,LOC107984498,ENTREZID
107984499,LOC107984499,ENTREZID
107984500,LOC107984500,ENTREZID
107984501,LOC107984501,ENTREZID
107984502,LOC107984502,ENTREZID
107984503,LINC02354,ENTREZID
107984504,LOC107984504,ENTREZID
107984505,LOC107984505,ENTREZID
107984506,LOC107984506,ENTREZID
107984507,LOC107984507,ENTREZID
107984508,LOC107984508,ENTREZID
107984509,LOC107984509,ENTREZID
107984510,LOC107984510,ENTREZID
107984511,LOC107984511,ENTREZID
107984512,LOC107984512,ENTREZID
107984513,LOC107984513,ENTREZID
107984514,LOC107984514,ENTREZID
107984515,LOC107984515,ENTREZID
107984516,LOC107984516,ENTREZID
107984517,LOC107984517,ENTREZID
107984518,LOC107984518,ENTREZID
107984519,LOC107984519,ENTREZID
107984520,LOC107984520,ENTREZID
107984521,LOC107984521,ENTREZID
107984522,LOC107984522,ENTREZID
107984523,LOC107984523,ENTREZID
107984524,LOC107984524,ENTREZID
107984525,LOC107984525,ENTREZID
107984526,LOC107984526,ENTREZID
107984527,LOC107984527,ENTREZID
107984528,LINC02416,ENTREZID
107984529,LOC107984529,ENTREZID
107984530,LOC107984530,ENTREZID
107984531,LOC107984531,ENTREZID
107984532,LOC107984532,ENTREZID
107984533,LOC107984533,ENTREZID
107984534,LOC107984534,ENTREZID
107984535,LOC107984535,ENTREZID
107984536,LOC107984536,ENTREZID
107984537,LOC107984537,ENTREZID
107984538,LOC107984538,ENTREZID
107984539,LINC02371,ENTREZID
107984540,LOC107984540,ENTREZID
107984541,LOC107984541,ENTREZID
107984542,LOC107984542,ENTREZID
107984543,LOC107984543,ENTREZID
107984544,LOC107984544,ENTREZID
107984545,LOC107984545,ENTREZID
107984546,LOC107984546,ENTREZID
107984547,LOC107984547,ENTREZID
107984548,LOC107984548,ENTREZID
107984549,LOC107984549,ENTREZID
107984550,LOC107984550,ENTREZID
107984551,LOC107984551,ENTREZID
107984552,LOC107984552,ENTREZID
107984553,LOC107984553,ENTREZID
107984554,LOC107984554,ENTREZID
107984555,LOC107984555,ENTREZID
107984556,LOC107984556,ENTREZID
107984557,LOC107984557,ENTREZID
107984558,LOC107984558,ENTREZID
107984559,LOC107984559,ENTREZID
107984560,LOC107984560,ENTREZID
107984561,LOC107984561,ENTREZID
107984562,LOC107984562,ENTREZID
107984563,LOC107984563,ENTREZID
107984564,LOC107984564,ENTREZID
107984565,LINC02335,ENTREZID
107984566,LOC107984566,ENTREZID
107984567,LOC107984567,ENTREZID
107984568,LOC107984568,ENTREZID
107984569,LOC107984569,ENTREZID
107984570,LOC107984570,ENTREZID
107984571,LOC107984571,ENTREZID
107984572,LOC107984572,ENTREZID
107984573,LOC107984573,ENTREZID
107984574,LOC107984574,ENTREZID
107984575,LOC107984575,ENTREZID
107984576,LOC107984576,ENTREZID
107984577,LOC107984577,ENTREZID
107984578,LOC107984578,ENTREZID
107984579,LOC107984579,ENTREZID
107984580,LOC107984580,ENTREZID
107984581,LOC107984581,ENTREZID
107984582,LOC107984582,ENTREZID
107984583,LOC107984583,ENTREZID
107984584,LOC107984584,ENTREZID
107984585,LOC107984585,ENTREZID
107984586,LOC107984586,ENTREZID
107984587,LOC107984587,ENTREZID
107984588,LOC107984588,ENTREZID
107984589,LOC107984589,ENTREZID
107984590,LOC107984590,ENTREZID
107984591,LOC107984591,ENTREZID
107984592,LOC107984592,ENTREZID
107984593,LOC107984593,ENTREZID
107984594,LOC107984594,ENTREZID
107984595,LOC107984595,ENTREZID
107984596,LOC107984596,ENTREZID
107984597,LOC107984597,ENTREZID
107984598,LOC107984598,ENTREZID
107984599,LOC107984599,ENTREZID
107984600,LOC107984600,ENTREZID
107984601,LOC107984601,ENTREZID
107984602,LOC107984602,ENTREZID
107984603,LOC107984603,ENTREZID
107984604,LOC107984604,ENTREZID
107984605,LOC107984605,ENTREZID
107984606,LOC107984606,ENTREZID
107984607,LOC107984607,ENTREZID
107984608,LOC107984608,ENTREZID
107984609,LOC107984609,ENTREZID
107984610,LOC107984610,ENTREZID
107984611,LOC107984611,ENTREZID
107984612,LOC107984612,ENTREZID
107984613,LOC107984613,ENTREZID
107984614,LOC107984614,ENTREZID
107984615,LOC107984615,ENTREZID
107984616,LOC107984616,ENTREZID
107984617,LOC107984617,ENTREZID
107984618,LOC107984618,ENTREZID
107984619,LOC107984619,ENTREZID
107984620,LOC107984620,ENTREZID
107984621,LOC107984621,ENTREZID
107984622,LOC107984622,ENTREZID
107984623,LOC107984623,ENTREZID
107984624,LOC107984624,ENTREZID
107984625,LOC107984625,ENTREZID
107984626,LOC107984626,ENTREZID
107984627,LOC107984627,ENTREZID
107984628,LOC107984628,ENTREZID
107984629,LOC107984629,ENTREZID
107984630,LOC107984630,ENTREZID
107984631,LOC107984631,ENTREZID
107984632,LOC107984632,ENTREZID
107984633,LOC107984633,ENTREZID
107984634,LOC107984634,ENTREZID
107984635,LOC107984635,ENTREZID
107984636,FKBP1BP1,ENTREZID
107984637,LINC02279,ENTREZID
107984638,LOC107984638,ENTREZID
107984639,LOC107984639,ENTREZID
107984640,LOC107984640,ENTREZID
107984641,LOC107984641,ENTREZID
107984642,LOC107984642,ENTREZID
107984643,LOC107984643,ENTREZID
107984644,LOC107984644,ENTREZID
107984645,LOC107984645,ENTREZID
107984646,LOC107984646,ENTREZID
107984647,LOC107984647,ENTREZID
107984648,LOC107984648,ENTREZID
107984649,LOC107984649,ENTREZID
107984650,LOC107984650,ENTREZID
107984651,LOC107984651,ENTREZID
107984652,LOC107984652,ENTREZID
107984653,LOC107984653,ENTREZID
107984654,LOC107984654,ENTREZID
107984655,LOC107984655,ENTREZID
107984656,LOC107984656,ENTREZID
107984657,LOC107984657,ENTREZID
107984658,LOC107984658,ENTREZID
107984659,LOC107984659,ENTREZID
107984660,LOC107984660,ENTREZID
107984661,LOC107984661,ENTREZID
107984662,LOC107984662,ENTREZID
107984663,LOC107984663,ENTREZID
107984664,LOC107984664,ENTREZID
107984665,LOC107984665,ENTREZID
107984666,LOC107984666,ENTREZID
107984667,LOC107984667,ENTREZID
107984668,LOC107984668,ENTREZID
107984669,LOC107984669,ENTREZID
107984670,LOC107984670,ENTREZID
107984671,LOC107984671,ENTREZID
107984672,LOC107984672,ENTREZID
107984673,LOC107984673,ENTREZID
107984674,LOC107984674,ENTREZID
107984675,LOC107984675,ENTREZID
107984676,LOC107984676,ENTREZID
107984677,LOC107984677,ENTREZID
107984678,LOC107984678,ENTREZID
107984679,LOC107984679,ENTREZID
107984680,LOC107984680,ENTREZID
107984681,LOC107984681,ENTREZID
107984682,LOC107984682,ENTREZID
107984683,LOC107984683,ENTREZID
107984684,LOC107984684,ENTREZID
107984685,LOC107984685,ENTREZID
107984686,LOC107984686,ENTREZID
107984687,LOC107984687,ENTREZID
107984688,LOC107984688,ENTREZID
107984689,LOC107984689,ENTREZID
107984690,LOC107984690,ENTREZID
107984691,LOC107984691,ENTREZID
107984692,LOC107984692,ENTREZID
107984693,LOC107984693,ENTREZID
107984694,LOC107984694,ENTREZID
107984695,LOC107984695,ENTREZID
107984696,LOC107984696,ENTREZID
107984697,LOC107984697,ENTREZID
107984698,LOC107984698,ENTREZID
107984699,LOC107984699,ENTREZID
107984700,LINC02306,ENTREZID
107984701,LOC107984701,ENTREZID
107984702,LOC107984702,ENTREZID
107984703,LOC107984703,ENTREZID
107984704,LOC107984704,ENTREZID
107984705,LOC107984705,ENTREZID
107984706,LOC107984706,ENTREZID
107984707,LOC107984707,ENTREZID
107984708,LOC107984708,ENTREZID
107984709,LOC107984709,ENTREZID
107984710,LOC107984710,ENTREZID
107984711,LOC107984711,ENTREZID
107984712,LOC107984712,ENTREZID
107984713,LOC107984713,ENTREZID
107984714,LOC107984714,ENTREZID
107984715,LOC107984715,ENTREZID
107984716,LOC107984716,ENTREZID
107984717,LOC107984717,ENTREZID
107984718,LOC107984718,ENTREZID
107984719,LOC107984719,ENTREZID
107984720,LOC107984720,ENTREZID
107984721,LOC107984721,ENTREZID
107984722,LOC107984722,ENTREZID
107984723,LOC107984723,ENTREZID
107984724,LOC107984724,ENTREZID
107984725,LOC107984725,ENTREZID
107984726,LOC107984726,ENTREZID
107984727,LOC107984727,ENTREZID
107984728,LOC107984728,ENTREZID
107984729,LOC107984729,ENTREZID
107984730,LOC107984730,ENTREZID
107984731,LOC107984731,ENTREZID
107984732,LOC107984732,ENTREZID
107984733,LOC107984733,ENTREZID
107984734,LOC107984734,ENTREZID
107984735,LOC107984735,ENTREZID
107984736,LOC107984736,ENTREZID
107984737,LOC107984737,ENTREZID
107984738,LOC107984738,ENTREZID
107984739,LOC107984739,ENTREZID
107984740,LOC107984740,ENTREZID
107984741,LOC107984741,ENTREZID
107984742,LOC107984742,ENTREZID
107984743,LOC107984743,ENTREZID
107984744,LOC107984744,ENTREZID
107984745,LOC107984745,ENTREZID
107984746,LOC107984746,ENTREZID
107984747,LOC107984747,ENTREZID
107984748,LOC107984748,ENTREZID
107984749,LOC107984749,ENTREZID
107984750,LOC107984750,ENTREZID
107984751,LOC107984751,ENTREZID
107984752,LOC107984752,ENTREZID
107984753,LOC107984753,ENTREZID
107984754,LOC107984754,ENTREZID
107984755,LOC107984755,ENTREZID
107984756,LOC107984756,ENTREZID
107984757,LOC107984757,ENTREZID
107984758,LOC107984758,ENTREZID
107984759,LOC107984759,ENTREZID
107984760,LOC107984760,ENTREZID
107984761,LOC107984761,ENTREZID
107984762,LOC107984762,ENTREZID
107984763,LOC107984763,ENTREZID
107984764,LINC02253,ENTREZID
107984765,LOC107984765,ENTREZID
